longitude,latitude,light_intensity,geometry,index_right,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,light_intensity_category,avg_d_kbps_category,avg_u_kbps_category
55.20000188,25.02916627,173,POINT (55.20000188160002 25.029166266900003),3279947,1.23E+15,179555,70695,5,38,9,High,fast,moderate
55.20416855,25.02916627,174,POINT (55.204168548300025 25.029166266900003),3279948,1.23E+15,261442,131472,6,103,43,High,fast,moderate
55.20833522,25.02916627,174,POINT (55.20833521500002 25.029166266900003),3279951,1.23E+15,269458,125937,5,156,39,High,fast,moderate
55.21250188,25.02916627,172,POINT (55.21250188170002 25.029166266900003),3279952,1.23E+15,202300,112651,5,55,16,High,fast,moderate
55.21666855,25.02916627,174,POINT (55.21666854840002 25.029166266900003),3279952,1.23E+15,202300,112651,5,55,16,High,fast,moderate
55.22083522,25.02916627,174,POINT (55.22083521510002 25.029166266900003),3279963,1.23E+15,197497,66356,6,14,5,High,fast,moderate
55.22916855,25.02916627,176,POINT (55.22916854850002 25.029166266900003),3279965,1.23E+15,293568,54036,7,4,1,High,fast,moderate
55.23333522,25.02916627,176,POINT (55.23333521520002 25.029166266900003),3279965,1.23E+15,293568,54036,7,4,1,High,fast,moderate
55.23750188,25.02916627,176,POINT (55.23750188190002 25.029166266900003),3279966,1.23E+15,213380,109191,7,12,4,High,fast,moderate
55.24166855,25.02916627,177,POINT (55.241668548600025 25.029166266900003),3279989,1.23E+15,110196,107376,6,1,1,High,moderate,moderate
55.24583522,25.02916627,178,POINT (55.24583521530002 25.029166266900003),3279990,1.23E+15,241940,128334,4,51,14,High,fast,moderate
55.25000188,25.02916627,178,POINT (55.25000188200002 25.029166266900003),3279990,1.23E+15,241940,128334,4,51,14,High,fast,moderate
55.25416855,25.02916627,178,POINT (55.25416854870002 25.029166266900003),3279993,1.23E+15,147596,92869,6,21,9,High,moderate,moderate
55.25833522,25.02916627,178,POINT (55.25833521540002 25.029166266900003),3279994,1.23E+15,401717,195238,6,53,17,High,fast,fast
55.26250188,25.02916627,178,POINT (55.262501882100025 25.029166266900003),3280003,1.23E+15,257007,155729,5,60,32,High,fast,fast
55.26666855,25.02916627,176,POINT (55.26666854880002 25.029166266900003),3280003,1.23E+15,257007,155729,5,60,32,High,fast,fast
55.27083522,25.02916627,177,POINT (55.27083521550002 25.029166266900003),3280004,1.23E+15,200902,97044,9,102,30,High,fast,moderate
55.27500188,25.02916627,177,POINT (55.27500188220002 25.029166266900003),3280007,1.23E+15,219212,108241,8,128,51,High,fast,moderate
55.27916855,25.02916627,177,POINT (55.27916854890002 25.029166266900003),3280008,1.23E+15,197752,97378,5,218,69,High,fast,moderate
55.28333522,25.02916627,177,POINT (55.283335215600026 25.029166266900003),3280089,1.23E+15,217892,100638,8,142,40,High,fast,moderate
55.28750188,25.02916627,177,POINT (55.28750188230002 25.029166266900003),3280089,1.23E+15,217892,100638,8,142,40,High,fast,moderate
55.60833522,25.02916627,181,POINT (55.608335218200025 25.029166266900003),3280529,1.23E+15,35059,22535,7,1,1,High,slow,slow
55.61250188,25.02916627,181,POINT (55.61250188490002 25.029166266900003),3280529,1.23E+15,35059,22535,7,1,1,High,slow,slow
55.84166855,25.02916627,173,POINT (55.84166855340003 25.029166266900003),3280569,1.23E+15,223040,138398,6,3,2,High,fast,moderate
55.84583522,25.02916627,173,POINT (55.84583522010002 25.029166266900003),3280570,1.23E+15,220537,276654,6,1,1,High,fast,fast
56.32500189,25.02916627,171,POINT (56.32500189060002 25.029166266900003),3286325,1.23E+15,216773,98711,6,31,12,High,fast,moderate
56.32916856,25.02916627,168,POINT (56.32916855730002 25.029166266900003),3286326,1.23E+15,216852,127842,5,49,13,High,fast,moderate
56.34166856,25.02916627,168,POINT (56.34166855740002 25.029166266900003),3286375,1.23E+15,310854,196068,4,14,2,High,fast,fast
56.34583522,25.02916627,167,POINT (56.34583522410002 25.029166266900003),3286376,1.23E+15,222747,151279,9,30,15,High,fast,fast
56.35000189,25.02916627,166,POINT (56.35000189080002 25.029166266900003),3286379,1.23E+15,205021,124555,4,40,11,High,fast,moderate
56.35416856,25.02916627,167,POINT (56.35416855750002 25.029166266900003),3286379,1.23E+15,205021,124555,4,40,11,High,fast,moderate
56.35833522,25.02916627,169,POINT (56.35833522420002 25.029166266900003),3286380,1.23E+15,264719,154364,17,32,14,High,fast,fast
51.57083519,25.0249996,0,POINT (51.57083518590002 25.0249996002),3274406,1.23E+15,14191,14084,5,2,1,Low,slow,slow
51.57500185,25.0249996,0,POINT (51.575001852600025 25.0249996002),3274406,1.23E+15,14191,14084,5,2,1,Low,slow,slow
55.08750188,25.0249996,166,POINT (55.087501880700025 25.0249996002),3278955,1.23E+15,8840,46718,5,1,1,High,slow,slow
55.09166855,25.0249996,166,POINT (55.091668547400026 25.0249996002),3278956,1.23E+15,30151,38182,4,1,1,High,slow,slow
55.09583521,25.0249996,169,POINT (55.09583521410002 25.0249996002),3278956,1.23E+15,30151,38182,4,1,1,High,slow,slow
55.10833521,25.0249996,169,POINT (55.108335214200025 25.0249996002),3279094,1.23E+15,263156,141364,6,223,31,High,fast,moderate
55.11250188,25.0249996,170,POINT (55.11250188090002 25.0249996002),3279094,1.23E+15,263156,141364,6,223,31,High,fast,moderate
55.11666855,25.0249996,172,POINT (55.11666854760002 25.0249996002),3279095,1.23E+15,249303,127603,6,10,7,High,fast,moderate
55.13333521,25.0249996,172,POINT (55.13333521440002 25.0249996002),3279100,1.23E+15,352392,159275,5,23,10,High,fast,fast
55.13750188,25.0249996,173,POINT (55.13750188110002 25.0249996002),3279101,1.23E+15,311333,117257,5,83,34,High,fast,moderate
55.14166855,25.0249996,173,POINT (55.14166854780002 25.0249996002),3279104,1.23E+15,213082,96264,6,77,24,High,fast,moderate
55.14583521,25.0249996,176,POINT (55.145835214500025 25.0249996002),3279104,1.23E+15,213082,96264,6,77,24,High,fast,moderate
55.15000188,25.0249996,177,POINT (55.150001881200026 25.0249996002),3279105,1.23E+15,310794,133475,5,84,38,High,fast,moderate
55.15416855,25.0249996,175,POINT (55.15416854790002 25.0249996002),3279143,1.23E+15,208445,90780,10,124,46,High,fast,moderate
55.15833521,25.0249996,176,POINT (55.15833521460002 25.0249996002),3279144,1.23E+15,256343,96401,5,43,17,High,fast,moderate
55.18750188,25.0249996,175,POINT (55.187501881500026 25.0249996002),3279153,1.23E+15,239561,121306,4,54,12,High,fast,moderate
55.19166855,25.0249996,173,POINT (55.19166854820002 25.0249996002),3279154,1.23E+15,107971,43751,5,59,29,High,moderate,slow
55.19583521,25.0249996,173,POINT (55.19583521490002 25.0249996002),3279967,1.23E+15,185220,82879,6,42,20,High,fast,moderate
55.20000188,25.0249996,174,POINT (55.20000188160002 25.0249996002),3279967,1.23E+15,185220,82879,6,42,20,High,fast,moderate
55.20416855,25.0249996,174,POINT (55.204168548300025 25.0249996002),3279968,1.23E+15,294830,131059,6,66,16,High,fast,moderate
55.20833522,25.0249996,173,POINT (55.20833521500002 25.0249996002),3279971,1.23E+15,307635,141767,7,69,18,High,fast,moderate
55.21250188,25.0249996,172,POINT (55.21250188170002 25.0249996002),3279972,1.23E+15,381171,155570,6,25,6,High,fast,fast
55.21666855,25.0249996,175,POINT (55.21666854840002 25.0249996002),3279972,1.23E+15,381171,155570,6,25,6,High,fast,fast
55.22083522,25.0249996,177,POINT (55.22083521510002 25.0249996002),3279979,1.23E+15,35273,8651,5,1,1,High,slow,slow
55.24166855,25.0249996,178,POINT (55.241668548600025 25.0249996002),3280009,1.23E+15,347106,170018,5,81,30,High,fast,fast
55.24583522,25.0249996,178,POINT (55.24583521530002 25.0249996002),3280010,1.23E+15,224094,101091,4,26,12,High,fast,moderate
55.25000188,25.0249996,177,POINT (55.25000188200002 25.0249996002),3280010,1.23E+15,224094,101091,4,26,12,High,fast,moderate
55.25416855,25.0249996,177,POINT (55.25416854870002 25.0249996002),3280013,1.23E+15,276374,170709,4,20,4,High,fast,fast
55.25833522,25.0249996,177,POINT (55.25833521540002 25.0249996002),3280014,1.23E+15,252847,126486,5,83,33,High,fast,moderate
55.26250188,25.0249996,176,POINT (55.262501882100025 25.0249996002),3280023,1.23E+15,261013,127184,6,106,36,High,fast,moderate
55.26666855,25.0249996,174,POINT (55.26666854880002 25.0249996002),3280023,1.23E+15,261013,127184,6,106,36,High,fast,moderate
55.27083522,25.0249996,175,POINT (55.27083521550002 25.0249996002),3280024,1.23E+15,201716,100719,6,182,51,High,fast,moderate
55.27500188,25.0249996,176,POINT (55.27500188220002 25.0249996002),3280027,1.23E+15,260054,124963,6,162,39,High,fast,moderate
55.27916855,25.0249996,176,POINT (55.27916854890002 25.0249996002),3280028,1.23E+15,216365,96564,6,43,25,High,fast,moderate
55.28333522,25.0249996,177,POINT (55.283335215600026 25.0249996002),3280090,1.23E+15,267602,80480,7,6,3,High,fast,moderate
55.28750188,25.0249996,178,POINT (55.28750188230002 25.0249996002),3280090,1.23E+15,267602,80480,7,6,3,High,fast,moderate
55.35000188,25.0249996,182,POINT (55.35000188280002 25.0249996002),3280106,1.23E+15,4868,796,6,2,2,High,slow,slow
55.35416855,25.0249996,179,POINT (55.35416854950002 25.0249996002),3280106,1.23E+15,4868,796,6,2,2,High,slow,slow
55.36250188,25.0249996,178,POINT (55.36250188290002 25.0249996002),3280107,1.23E+15,45350,16923,20,1,1,High,slow,slow
55.36666855,25.0249996,177,POINT (55.36666854960002 25.0249996002),3280108,1.23E+15,24740,17473,177,2,2,High,slow,slow
55.37083522,25.0249996,179,POINT (55.37083521630002 25.0249996002),3280108,1.23E+15,24740,17473,177,2,2,High,slow,slow
55.53750188,25.0249996,179,POINT (55.53750188430002 25.0249996002),3280298,1.23E+15,60174,36061,3,5,3,High,moderate,slow
55.57500188,25.0249996,181,POINT (55.57500188460002 25.0249996002),3280525,1.23E+15,483491,293545,5,2,2,High,fast,fast
55.57916855,25.0249996,179,POINT (55.57916855130002 25.0249996002),3280525,1.23E+15,483491,293545,5,2,2,High,fast,fast
55.61666855,25.0249996,179,POINT (55.61666855160002 25.0249996002),3280532,1.23E+15,81144,38633,6,2,1,High,moderate,slow
55.62083522,25.0249996,178,POINT (55.62083521830002 25.0249996002),3280533,1.23E+15,75916,78461,4,1,1,High,moderate,moderate
56.32500189,25.0249996,172,POINT (56.32500189060002 25.0249996002),3286327,1.23E+15,323749,212192,3,20,8,High,fast,fast
56.32916856,25.0249996,171,POINT (56.32916855730002 25.0249996002),3286329,1.23E+15,217592,142429,4,32,7,High,fast,moderate
56.33333522,25.0249996,169,POINT (56.33333522400002 25.0249996002),3286330,1.23E+15,177098,116011,3,16,10,High,fast,moderate
56.33750189,25.0249996,169,POINT (56.337501890700025 25.0249996002),3286330,1.23E+15,177098,116011,3,16,10,High,fast,moderate
56.34166856,25.0249996,169,POINT (56.34166855740002 25.0249996002),3286385,1.23E+15,270877,156613,3,65,12,High,fast,fast
56.34583522,25.0249996,169,POINT (56.34583522410002 25.0249996002),3286386,1.23E+15,209151,131997,3,82,13,High,fast,moderate
56.35833522,25.0249996,169,POINT (56.35833522420002 25.0249996002),3286389,1.23E+15,151591,37512,43,4,3,High,fast,slow
56.36250189,25.0249996,169,POINT (56.36250189090002 25.0249996002),3286395,1.23E+15,54501,67552,4,1,1,High,moderate,moderate
55.08333521,25.02083293,172,POINT (55.08333521400002 25.020832933500003),3278952,1.23E+15,37271,56041,3,1,1,High,slow,moderate
55.12500188,25.02083293,172,POINT (55.12500188100002 25.020832933500003),3279096,1.23E+15,156660,89129,5,9,7,High,fast,moderate
55.12916855,25.02083293,172,POINT (55.129168547700026 25.020832933500003),3279096,1.23E+15,156660,89129,5,9,7,High,fast,moderate
55.13333521,25.02083293,170,POINT (55.13333521440002 25.020832933500003),3279102,1.23E+15,207501,90206,6,16,7,High,fast,moderate
55.13750188,25.02083293,171,POINT (55.13750188110002 25.020832933500003),3279103,1.23E+15,255638,117729,6,84,25,High,fast,moderate
55.14166855,25.02083293,172,POINT (55.14166854780002 25.020832933500003),3279106,1.23E+15,236306,75983,5,66,35,High,fast,moderate
55.14583521,25.02083293,175,POINT (55.145835214500025 25.020832933500003),3279106,1.23E+15,236306,75983,5,66,35,High,fast,moderate
55.15000188,25.02083293,176,POINT (55.150001881200026 25.020832933500003),3279107,1.23E+15,289278,125659,4,18,7,High,fast,moderate
55.15416855,25.02083293,175,POINT (55.15416854790002 25.020832933500003),3279145,1.23E+15,46779,6198,16,3,2,High,slow,slow
55.16250188,25.02083293,176,POINT (55.16250188130002 25.020832933500003),3279146,1.23E+15,440883,92869,4,1,1,High,fast,moderate
55.16666855,25.02083293,178,POINT (55.166668548000025 25.020832933500003),3279146,1.23E+15,440883,92869,4,1,1,High,fast,moderate
55.17083521,25.02083293,178,POINT (55.17083521470002 25.020832933500003),3279147,1.23E+15,325340,47167,4,3,1,High,fast,slow
55.18750188,25.02083293,176,POINT (55.187501881500026 25.020832933500003),3279155,1.23E+15,101770,57630,5,18,3,High,moderate,moderate
55.19166855,25.02083293,175,POINT (55.19166854820002 25.020832933500003),3279156,1.23E+15,166183,96962,5,32,12,High,fast,moderate
55.19583521,25.02083293,175,POINT (55.19583521490002 25.020832933500003),3279969,1.23E+15,136942,95204,5,18,13,High,moderate,moderate
55.20000188,25.02083293,175,POINT (55.20000188160002 25.020832933500003),3279969,1.23E+15,136942,95204,5,18,13,High,moderate,moderate
55.20416855,25.02083293,175,POINT (55.204168548300025 25.020832933500003),3279970,1.23E+15,166943,88513,5,45,17,High,fast,moderate
55.20833522,25.02083293,175,POINT (55.20833521500002 25.020832933500003),3279973,1.23E+15,321631,119945,5,27,12,High,fast,moderate
55.21250188,25.02083293,172,POINT (55.21250188170002 25.020832933500003),3279974,1.23E+15,280692,55385,3,3,1,High,fast,moderate
55.21666855,25.02083293,175,POINT (55.21666854840002 25.020832933500003),3279974,1.23E+15,280692,55385,3,3,1,High,fast,moderate
55.24166855,25.02083293,178,POINT (55.241668548600025 25.020832933500003),3280011,1.23E+15,432796,226594,5,3,2,High,fast,fast
55.24583522,25.02083293,178,POINT (55.24583521530002 25.020832933500003),3280012,1.23E+15,75336,43436,6,114,51,High,moderate,slow
55.25000188,25.02083293,178,POINT (55.25000188200002 25.020832933500003),3280012,1.23E+15,75336,43436,6,114,51,High,moderate,slow
55.25416855,25.02083293,178,POINT (55.25416854870002 25.020832933500003),3280015,1.23E+15,230960,109351,4,131,47,High,fast,moderate
55.25833522,25.02083293,178,POINT (55.25833521540002 25.020832933500003),3280016,1.23E+15,231792,131858,5,296,43,High,fast,moderate
55.26250188,25.02083293,178,POINT (55.262501882100025 25.020832933500003),3280025,1.23E+15,206466,126719,44,30,6,High,fast,moderate
55.26666855,25.02083293,176,POINT (55.26666854880002 25.020832933500003),3280025,1.23E+15,206466,126719,44,30,6,High,fast,moderate
55.27083522,25.02083293,176,POINT (55.27083521550002 25.020832933500003),3280026,1.23E+15,281188,127396,5,292,51,High,fast,moderate
55.27500188,25.02083293,176,POINT (55.27500188220002 25.020832933500003),3280029,1.23E+15,192893,100949,5,168,49,High,fast,moderate
55.27916855,25.02083293,175,POINT (55.27916854890002 25.020832933500003),3280030,1.23E+15,356034,124005,7,3,1,High,fast,moderate
55.28333522,25.02083293,175,POINT (55.283335215600026 25.020832933500003),3280091,1.23E+15,235897,111074,6,127,18,High,fast,moderate
55.28750188,25.02083293,176,POINT (55.28750188230002 25.020832933500003),3280091,1.23E+15,235897,111074,6,127,18,High,fast,moderate
55.29583522,25.02083293,175,POINT (55.29583521570002 25.020832933500003),3280092,1.23E+15,283570,131841,5,66,24,High,fast,moderate
55.30000188,25.02083293,176,POINT (55.300001882400025 25.020832933500003),3280093,1.23E+15,276528,145603,6,55,17,High,fast,moderate
55.30416855,25.02083293,179,POINT (55.30416854910003 25.020832933500003),3280093,1.23E+15,276528,145603,6,55,17,High,fast,moderate
55.34583522,25.02083293,180,POINT (55.34583521610002 25.020832933500003),3280105,1.23E+15,21656,10216,415,2,2,High,slow,slow
55.36666855,25.02083293,178,POINT (55.36666854960002 25.020832933500003),3280109,1.23E+15,22840,14364,553,3,3,High,slow,slow
55.37083522,25.02083293,179,POINT (55.37083521630002 25.020832933500003),3280109,1.23E+15,22840,14364,553,3,3,High,slow,slow
55.37500188,25.02083293,179,POINT (55.37500188300002 25.020832933500003),3280290,1.23E+15,3914,501,7,3,1,High,slow,slow
56.32500189,25.02083293,172,POINT (56.32500189060002 25.020832933500003),3286328,1.23E+15,256467,179874,4,13,8,High,fast,fast
56.32916856,25.02083293,171,POINT (56.32916855730002 25.020832933500003),3286331,1.23E+15,284778,214426,4,12,5,High,fast,fast
56.33333522,25.02083293,169,POINT (56.33333522400002 25.020832933500003),3286332,1.23E+15,288781,164114,3,15,5,High,fast,fast
56.33750189,25.02083293,169,POINT (56.337501890700025 25.020832933500003),3286332,1.23E+15,288781,164114,3,15,5,High,fast,fast
56.34166856,25.02083293,169,POINT (56.34166855740002 25.020832933500003),3286387,1.23E+15,304068,186384,3,42,6,High,fast,fast
56.34583522,25.02083293,168,POINT (56.34583522410002 25.020832933500003),3286388,1.23E+15,357869,194324,3,17,5,High,fast,fast
56.36666856,25.02083293,167,POINT (56.36666855760002 25.020832933500003),3286396,1.23E+15,18359,26257,4,1,1,High,slow,slow
56.37083522,25.02083293,0,POINT (56.37083522430002 25.020832933500003),3286396,1.23E+15,18359,26257,4,1,1,Low,slow,slow
55.08333521,25.01666627,173,POINT (55.08333521400002 25.0166662668),3278952,1.23E+15,37271,56041,3,1,1,High,slow,moderate
55.12500188,25.01666627,173,POINT (55.12500188100002 25.0166662668),3279096,1.23E+15,156660,89129,5,9,7,High,fast,moderate
55.12916855,25.01666627,172,POINT (55.129168547700026 25.0166662668),3279096,1.23E+15,156660,89129,5,9,7,High,fast,moderate
55.13333521,25.01666627,171,POINT (55.13333521440002 25.0166662668),3279102,1.23E+15,207501,90206,6,16,7,High,fast,moderate
55.13750188,25.01666627,171,POINT (55.13750188110002 25.0166662668),3279103,1.23E+15,255638,117729,6,84,25,High,fast,moderate
55.14166855,25.01666627,172,POINT (55.14166854780002 25.0166662668),3279106,1.23E+15,236306,75983,5,66,35,High,fast,moderate
55.14583521,25.01666627,173,POINT (55.145835214500025 25.0166662668),3279106,1.23E+15,236306,75983,5,66,35,High,fast,moderate
55.15000188,25.01666627,176,POINT (55.150001881200026 25.0166662668),3279107,1.23E+15,289278,125659,4,18,7,High,fast,moderate
55.15416855,25.01666627,175,POINT (55.15416854790002 25.0166662668),3279145,1.23E+15,46779,6198,16,3,2,High,slow,slow
55.16250188,25.01666627,176,POINT (55.16250188130002 25.0166662668),3279146,1.23E+15,440883,92869,4,1,1,High,fast,moderate
